ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI,CPI_lower,CPI_upper,Fuel_Price,Fuel_Price_lower,Fuel_Price_upper,Holiday_Flag,Holiday_Flag_lower,Holiday_Flag_upper,Month,Month_lower,Month_upper,Unemployment,Unemployment_lower,Unemployment_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-10-28,4032479.572783267,3931508.2776922844,4313724.057049587,4032479.572783267,4032479.572783267,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-144244.53209265438,-144244.53209265438,-144244.53209265438,391212.36876830994,391212.36876830994,391212.36876830994,95384.7819286787,95384.7819286787,95384.7819286787,81739.66991482553,81739.66991482553,81739.66991482553,-6629.10366818324,-6629.10366818324,-6629.10366818324,20274.2156820364,20274.2156820364,20274.2156820364,0.0,0.0,0.0,4127864.3547119456
2012-11-04,4030883.59981189,3985386.1164286584,4361203.604080145,4030883.59981189,4030883.59981189,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-184848.799984878,-184848.799984878,-184848.799984878,391212.36876830994,391212.36876830994,391212.36876830994,146494.5934721796,146494.5934721796,146494.5934721796,41135.40202260192,41135.40202260192,41135.40202260192,-6629.103668201348,-6629.103668201348,-6629.103668201348,111988.29511777901,111988.29511777901,111988.29511777901,0.0,0.0,0.0,4177378.1932840697
2012-11-11,4029287.6268405123,4088793.5504495627,4468115.371033034,4029287.6268405123,4029287.6268405123,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-184848.799984878,-184848.799984878,-184848.799984878,391212.36876830994,391212.36876830994,391212.36876830994,242700.37904961137,242700.37904961137,242700.37904961137,41135.40202260192,41135.40202260192,41135.40202260192,-6629.1036682194535,-6629.1036682194535,-6629.1036682194535,208194.08069522885,208194.08069522885,208194.08069522885,0.0,0.0,0.0,4271988.005890124
2012-11-18,4027691.6538691353,4108481.2753427355,4488138.74852703,4027691.6538691353,4027691.6538691353,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-184848.799984878,-184848.799984878,-184848.799984878,391212.36876830994,391212.36876830994,391212.36876830994,282235.9636016694,282235.9636016694,282235.9636016694,41135.40202260192,41135.40202260192,41135.40202260192,-6629.10366823756,-6629.10366823756,-6629.10366823756,247729.66524730498,247729.66524730498,247729.66524730498,0.0,0.0,0.0,4309927.617470805
2012-11-25,4026095.6808977583,4134319.811808198,4514064.637261446,4026095.6808977583,4026095.6808977583,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-184848.799984878,-184848.799984878,-184848.799984878,391212.36876830994,391212.36876830994,391212.36876830994,301601.794210062,301601.794210062,301601.794210062,41135.40202260192,41135.40202260192,41135.40202260192,-6629.103668177661,-6629.103668177661,-6629.103668177661,267095.4958556376,267095.4958556376,267095.4958556376,0.0,0.0,0.0,4327697.475107821
2012-12-02,4024499.7079263814,4210690.839742991,4575232.201900233,4024499.7079154565,4024499.7079263814,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,351156.7744971452,351156.7744971452,351156.7744971452,531.1341303783405,531.1341303783405,531.1341303783405,-6629.103668195768,-6629.103668195768,-6629.103668195768,357254.7440349625,357254.7440349625,357254.7440349625,0.0,0.0,0.0,4375656.482423526
2012-12-09,4022903.734955004,4339137.90614767,4714750.7136740275,4022903.7346111424,4022903.735034927,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,519369.86706867616,519369.86706867616,519369.86706867616,531.1341303783405,531.1341303783405,531.1341303783405,-6629.1036681384585,-6629.1036681384585,-6629.1036681384585,525467.8366064363,525467.8366064363,525467.8366064363,0.0,0.0,0.0,4542273.60202368
2012-12-16,4021307.761983627,4465202.297092633,4840784.844837622,4021307.7613249714,4021307.762621742,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,627743.0649739648,627743.0649739648,627743.0649739648,531.1341303783405,531.1341303783405,531.1341303783405,-6629.103668229401,-6629.103668229401,-6629.103668229401,633841.0345118158,633841.0345118158,633841.0345118158,0.0,0.0,0.0,4649050.826957592
2012-12-23,4019711.78901225,4335437.727462173,4717841.694172334,4019711.787760645,4019711.7902409355,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,508736.4426453811,508736.4426453811,508736.4426453811,531.1341303783405,531.1341303783405,531.1341303783405,-6629.103668172086,-6629.103668172086,-6629.103668172086,514834.41218317475,514834.41218317475,514834.41218317475,0.0,0.0,0.0,4528448.231657631
2012-12-30,4018115.816040873,3982980.0870988294,4364491.224425091,4018115.814211107,4018115.8179718982,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-225453.06787710157,-225453.06787710157,-225453.06787710157,391212.36876830994,391212.36876830994,391212.36876830994,149393.76205522812,149393.76205522812,149393.76205522812,531.1341303783405,531.1341303783405,531.1341303783405,-6629.103668190196,-6629.103668190196,-6629.103668190196,155491.73159303993,155491.73159303993,155491.73159303993,0.0,0.0,0.0,4167509.578096101
2013-01-06,4016519.8430694956,4001285.4827841977,4385701.1462866925,4016519.8402418764,4016519.8460665485,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,184701.2112765261,184701.2112765261,184701.2112765261,447178.08094483777,447178.08094483777,447178.08094483777,-6629.103668208301,-6629.103668208301,-6629.103668208301,-255847.7660001034,-255847.7660001034,-255847.7660001034,0.0,0.0,0.0,4201221.054346021
2013-01-13,4014923.8700981187,3767136.866494728,4153553.18519741,4014923.8663557316,4014923.8740259646,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,-45809.70569787256,-45809.70569787256,-45809.70569787256,447178.08094483777,447178.08094483777,447178.08094483777,-6629.103668223825,-6629.103668223825,-6629.103668223825,-486358.68297448644,-486358.68297448644,-486358.68297448644,0.0,0.0,0.0,3969114.164400246
2013-01-20,4013327.8971267412,3809011.363864528,4188548.159570186,4013327.89259765,4013327.902375265,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,-20525.435691279832,-20525.435691279832,-20525.435691279832,447178.08094483777,447178.08094483777,447178.08094483777,-6629.103668166512,-6629.103668166512,-6629.103668166512,-461074.4129679511,-461074.4129679511,-461074.4129679511,0.0,0.0,0.0,3992802.4614354614
2013-01-27,4011731.9241553643,3942586.136442968,4343716.664542259,4011731.9189068573,4011731.930247821,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,221193.8789373578,221193.8789373578,221193.8789373578,391212.36876830994,391212.36876830994,391212.36876830994,137004.5185269155,137004.5185269155,137004.5185269155,447178.08094483777,447178.08094483777,447178.08094483777,-6629.103668109199,-6629.103668109199,-6629.103668109199,-303544.4587498131,-303544.4587498131,-303544.4587498131,0.0,0.0,0.0,4148736.4426822797
2013-02-03,4010135.951183987,4049154.731784249,4423451.95525724,4010135.944812525,4010135.958336686,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,211603.28677967476,211603.28677967476,211603.28677967476,406573.81305261416,406573.81305261416,406573.81305261416,-6629.10366812472,-6629.10366812472,-6629.10366812472,-188341.42260481475,-188341.42260481475,-188341.42260481475,0.0,0.0,0.0,4221739.237963662
2013-02-10,4008539.97821261,4033018.8249798035,4426416.843953302,4008539.971089542,4008539.986959694,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,222109.58136780278,222109.58136780278,222109.58136780278,406573.81305261416,406573.81305261416,406573.81305261416,-6629.1036682910835,-6629.1036682910835,-6629.1036682910835,-177835.1280165203,-177835.1280165203,-177835.1280165203,0.0,0.0,0.0,4230649.559580413
2013-02-17,4006944.005241233,3996589.7223128667,4390481.138239365,4006943.997049875,4006944.0158412927,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,191136.0139074948,191136.0139074948,191136.0139074948,406573.81305261416,406573.81305261416,406573.81305261416,-6629.103668233773,-6629.103668233773,-6629.103668233773,-208808.69547688556,-208808.69547688556,-208808.69547688556,0.0,0.0,0.0,4198080.019148728
2013-02-24,4005348.032269856,4001090.233245077,4388737.525733973,4005348.0226442437,4005348.0445605535,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,180589.61104513428,180589.61104513428,180589.61104513428,391212.36876830994,391212.36876830994,391212.36876830994,192061.8050223407,192061.8050223407,192061.8050223407,406573.81305261416,406573.81305261416,406573.81305261416,-6629.103668173872,-6629.103668173872,-6629.103668173872,-207882.90436209965,-207882.90436209965,-207882.90436209965,0.0,0.0,0.0,4197409.837292196
2013-03-03,4003752.059298479,4003928.5548914527,4382068.666179374,4003752.0483987704,4003752.073126529,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,180618.9413098642,180618.9413098642,180618.9413098642,365969.5451603906,365969.5451603906,365969.5451603906,-6629.103668191979,-6629.103668191979,-6629.103668191979,-178721.50018233448,-178721.50018233448,-178721.50018233448,0.0,0.0,0.0,4184371.000608343
2013-03-10,4002156.0863271016,3998104.6163733155,4390794.993244939,4002156.0739962677,4002156.1016045227,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,191138.5514021721,191138.5514021721,191138.5514021721,365969.5451603906,365969.5451603906,365969.5451603906,-6629.103668134668,-6629.103668134668,-6629.103668134668,-168201.89009008388,-168201.89009008388,-168201.89009008388,0.0,0.0,0.0,4193294.6377292736
2013-03-17,4000560.1133557246,3999304.7231615814,4365716.152370498,4000560.0995467165,4000560.1301500644,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,177619.81485801356,177619.81485801356,177619.81485801356,365969.5451603906,365969.5451603906,365969.5451603906,-6629.103668228197,-6629.103668228197,-6629.103668228197,-181720.62663414885,-181720.62663414885,-181720.62663414885,0.0,0.0,0.0,4178179.9282137384
2013-03-24,3998964.1403843476,3997508.741030284,4365727.307110801,3998964.1246557785,3998964.158260994,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,188672.2656583168,188672.2656583168,188672.2656583168,365969.5451603906,365969.5451603906,365969.5451603906,-6629.103668168299,-6629.103668168299,-6629.103668168299,-170668.17583390546,-170668.17583390546,-170668.17583390546,0.0,0.0,0.0,4187636.4060426643
2013-03-31,3997368.1674129707,4056215.000318238,4435731.911086269,3997368.14985978,3997368.187114846,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,139985.34315291067,139985.34315291067,139985.34315291067,391212.36876830994,391212.36876830994,391212.36876830994,254462.94289046267,254462.94289046267,254462.94289046267,365969.5451603906,365969.5451603906,365969.5451603906,-6629.103668186407,-6629.103668186407,-6629.103668186407,-104877.49860174158,-104877.49860174158,-104877.49860174158,0.0,0.0,0.0,4251831.110303434
2013-04-07,3995772.194441593,4091964.916926498,4472360.817857276,3995772.17598026,3995772.216140695,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,293640.7299086501,293640.7299086501,293640.7299086501,325365.277268167,325365.277268167,325365.277268167,-6629.103668204512,-6629.103668204512,-6629.103668204512,-25095.44369131239,-25095.44369131239,-25095.44369131239,0.0,0.0,0.0,4289412.924350243
2013-04-14,3994176.221470216,4136078.0546396733,4499636.235516485,3994176.2011461924,3994176.2444790155,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,319763.2833424433,319763.2833424433,319763.2833424433,325365.277268167,325365.277268167,325365.277268167,-6629.103668220036,-6629.103668220036,-6629.103668220036,1027.1097424962747,1027.1097424962747,1027.1097424962747,0.0,0.0,0.0,4313939.504812659
2013-04-21,3992580.248498839,4074474.824192237,4469257.042149725,3992580.2264305553,3992580.272905317,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,283532.67953953467,283532.67953953467,283532.67953953467,325365.277268167,325365.277268167,325365.277268167,-6629.103668162722,-6629.103668162722,-6629.103668162722,-35203.494060469624,-35203.494060469624,-35203.494060469624,0.0,0.0,0.0,4276112.928038374
2013-04-28,3990984.275527462,4051947.2658357285,4431765.0248978445,3990984.2518201177,3990984.3017648496,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,99381.07526068708,99381.07526068708,99381.07526068708,391212.36876830994,391212.36876830994,391212.36876830994,250015.97842681792,250015.97842681792,250015.97842681792,325365.277268167,325365.277268167,325365.277268167,-6629.103668180831,-6629.103668180831,-6629.103668180831,-68720.19517316823,-68720.19517316823,-68720.19517316823,0.0,0.0,0.0,4241000.25395428
2013-05-05,3989388.3025560845,4036815.621240325,4409093.732561565,3989388.276743381,3989388.331261524,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,238964.38759272528,238964.38759272528,238964.38759272528,284761.0093759434,284761.0093759434,284761.0093759434,-6629.103668123516,-6629.103668123516,-6629.103668123516,-39167.5181150946,-39167.5181150946,-39167.5181150946,0.0,0.0,0.0,4228352.69014881
2013-05-12,3987792.3295847075,4114545.026975614,4492000.523877271,3987792.302465746,3987792.3600906003,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,313725.3481268522,313725.3481268522,313725.3481268522,284761.0093759434,284761.0093759434,284761.0093759434,-6629.1036682144595,-6629.1036682144595,-6629.1036682144595,35593.442419123254,35593.442419123254,35593.442419123254,0.0,0.0,0.0,4301517.677711559
2013-05-19,3986196.3566133305,4145632.0515114833,4543152.941666206,3986196.3273659945,3986196.389637098,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,361257.96023851074,361257.96023851074,361257.96023851074,284761.0093759434,284761.0093759434,284761.0093759434,-6629.103668157147,-6629.103668157147,-6629.103668157147,83126.05453072439,83126.05453072439,83126.05453072439,0.0,0.0,0.0,4347454.316851841
2013-05-26,3984600.383641953,4120020.702068122,4527681.943333377,3984600.3525287258,3984600.418140209,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,58776.80736846351,58776.80736846351,58776.80736846351,391212.36876830994,391212.36876830994,391212.36876830994,343858.1145753773,343858.1145753773,343858.1145753773,284761.0093759434,284761.0093759434,284761.0093759434,-6629.10366824809,-6629.10366824809,-6629.10366824809,65726.20886768194,65726.20886768194,65726.20886768194,0.0,0.0,0.0,4328458.49821733
2013-06-02,3983004.410670576,4041263.810411832,4429141.196675022,3983004.378077358,3983004.4465593817,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,259904.0406838532,259904.0406838532,259904.0406838532,244156.74148371984,244156.74148371984,244156.74148371984,-6629.1036681881915,-6629.1036681881915,-6629.1036681881915,22376.402868321547,22376.402868321547,22376.402868321547,0.0,0.0,0.0,4242908.451354429
2013-06-09,3981408.437699199,4038991.9334597616,4418652.479104312,3981408.403538594,3981408.4757593996,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,251171.59545351952,251171.59545351952,251171.59545351952,244156.74148371984,244156.74148371984,244156.74148371984,-6629.103668130877,-6629.103668130877,-6629.103668130877,13643.957637930585,13643.957637930585,13643.957637930585,0.0,0.0,0.0,4232580.033152719
2013-06-16,3979812.464727822,4063565.3568912353,4439763.037450263,3979812.4288285333,3979812.50550567,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,281145.04240746726,281145.04240746726,281145.04240746726,244156.74148371984,244156.74148371984,244156.74148371984,-6629.103668224407,-6629.103668224407,-6629.103668224407,43617.404591971914,43617.404591971914,43617.404591971914,0.0,0.0,0.0,4260957.50713529
2013-06-23,3978216.491756445,4085111.8214930994,4465780.788759946,3978216.454123241,3978216.53455819,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,295821.0495779274,295821.0495779274,295821.0495779274,244156.74148371984,244156.74148371984,244156.74148371984,-6629.103668164508,-6629.103668164508,-6629.103668164508,58293.41176237198,58293.41176237198,58293.41176237198,0.0,0.0,0.0,4274037.541334372
2013-06-30,3976620.5187850674,4038631.781373008,4434447.175198067,3976620.4792329227,3976620.563482816,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,18172.539476239923,18172.539476239923,18172.539476239923,391212.36876830994,391212.36876830994,391212.36876830994,255818.36061294112,255818.36061294112,255818.36061294112,244156.74148371984,244156.74148371984,244156.74148371984,-6629.103668182616,-6629.103668182616,-6629.103668182616,18290.72279740393,18290.72279740393,18290.72279740393,0.0,0.0,0.0,4232438.879398009
2013-07-07,3975024.5458136904,3925225.130239595,4289642.496429314,3975024.5045455974,3975024.592892276,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,146701.2919407802,146701.2919407802,146701.2919407802,203552.47359149627,203552.47359149627,203552.47359149627,-6629.103668200723,-6629.103668200723,-6629.103668200723,-50222.077982515366,-50222.077982515366,-50222.077982515366,0.0,0.0,0.0,4121725.8377544708
2013-07-14,3973428.5728423134,3884414.7039913083,4269650.238365102,3973428.529108433,3973428.622953775,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,107545.69191679038,107545.69191679038,107545.69191679038,203552.47359149627,203552.47359149627,203552.47359149627,-6629.10366821883,-6629.10366821883,-6629.10366821883,-89377.678006487,-89377.678006487,-89377.678006487,0.0,0.0,0.0,4080974.264759104
2013-07-21,3971832.5998709365,3890581.8571735793,4287573.167971252,3971832.554384251,3971832.6518180245,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,117495.28462899514,117495.28462899514,117495.28462899514,203552.47359149627,203552.47359149627,203552.47359149627,-6629.103668158934,-6629.103668158934,-6629.103668158934,-79428.08529434216,-79428.08529434216,-79428.08529434216,0.0,0.0,0.0,4089327.8844999317
2013-07-28,3970236.626899559,3908690.7092493963,4289750.590891447,3970236.579236476,3970236.6804127865,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-22431.72841598366,-22431.72841598366,-22431.72841598366,391212.36876830994,391212.36876830994,391212.36876830994,143716.80766968013,143716.80766968013,143716.80766968013,203552.47359149627,203552.47359149627,203552.47359149627,-6629.103668177037,-6629.103668177037,-6629.103668177037,-53206.56225363907,-53206.56225363907,-53206.56225363907,0.0,0.0,0.0,4113953.434569239
2013-08-04,3968640.653928182,3894968.8073902787,4274324.584318176,3968640.604370802,3968640.7096543177,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,113688.32861175941,113688.32861175941,113688.32861175941,162948.20569927266,162948.20569927266,162948.20569927266,-6629.103668119729,-6629.103668119729,-6629.103668119729,-42630.77341939357,-42630.77341939357,-42630.77341939357,0.0,0.0,0.0,4082328.9825399416
2013-08-11,3967044.680956805,3885524.166332683,4274629.652359728,3967044.629438287,3967044.738489715,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,120748.04994705817,120748.04994705817,120748.04994705817,162948.20569927266,162948.20569927266,162948.20569927266,-6629.103668210671,-6629.103668210671,-6629.103668210671,-35571.05208400385,-35571.05208400385,-35571.05208400385,0.0,0.0,0.0,4087792.7309038634
2013-08-18,3965448.707985428,3920137.692988274,4312499.952778341,3965448.654494766,3965448.76762633,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,153646.05721636486,153646.05721636486,153646.05721636486,162948.20569927266,162948.20569927266,162948.20569927266,-6629.103668153355,-6629.103668153355,-6629.103668153355,-2673.0448147544294,-2673.0448147544294,-2673.0448147544294,0.0,0.0,0.0,4119094.765201793
2013-08-25,3963852.7350140503,3992859.692121844,4357676.916500585,3963852.6795383575,3963852.7982353703,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-63035.99630820724,-63035.99630820724,-63035.99630820724,391212.36876830994,391212.36876830994,391212.36876830994,203098.10594172459,203098.10594172459,203098.10594172459,162948.20569927266,162948.20569927266,162948.20569927266,-6629.103668171464,-6629.103668171464,-6629.103668171464,46779.003910623345,46779.003910623345,46779.003910623345,0.0,0.0,0.0,4166950.8409557748
2013-09-01,3962256.7620426733,3948435.608910637,4337768.914658135,3962256.7042253665,3962256.8285794477,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,179954.45659681776,179954.45659681776,179954.45659681776,122343.9378070491,122343.9378070491,122343.9378070491,-6629.103668189571,-6629.103668189571,-6629.103668189571,64239.6224579582,64239.6224579582,64239.6224579582,0.0,0.0,0.0,4142211.218639491
2013-09-08,3960660.7890712963,3911489.871824621,4284289.823707656,3960660.7287779204,3960660.858229253,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,140901.63524043906,140901.63524043906,140901.63524043906,122343.9378070491,122343.9378070491,122343.9378070491,-6629.10366820251,-6629.10366820251,-6629.10366820251,25186.801101592464,25186.801101592464,25186.801101592464,0.0,0.0,0.0,4101562.424311735
2013-09-15,3959064.8160999194,3857722.2736105393,4228390.424683932,3959064.753557181,3959064.8876882694,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,87323.59208053198,87323.59208053198,87323.59208053198,122343.9378070491,122343.9378070491,122343.9378070491,-6629.103668220619,-6629.103668220619,-6629.103668220619,-28391.24205829653,-28391.24205829653,-28391.24205829653,0.0,0.0,0.0,4046388.4081804515
2013-09-22,3957468.843128542,3863047.1524557793,4228664.325223945,3957468.778376399,3957468.9162292643,-127554.70559069957,-127554.70559069957,-127554.70559069957,-37673.461170130446,-37673.461170130446,-37673.461170130446,0.0,0.0,0.0,-103640.26420043081,-103640.26420043081,-103640.26420043081,391212.36876830994,391212.36876830994,391212.36876830994,84131.4947488798,84131.4947488798,84131.4947488798,122343.9378070491,122343.9378070491,122343.9378070491,-6629.103668238725,-6629.103668238725,-6629.103668238725,-31583.33938993056,-31583.33938993056,-31583.33938993056,0.0,0.0,0.0,4041600.3378774216
